X_ActualPosition,X_ActualVelocity,X_ActualAcceleration,X_SetPosition,X_SetVelocity,X_SetAcceleration,X_CurrentFeedback,X_DCBusVoltage,X_OutputCurrent,X_OutputVoltage,X_OutputPower,Y_ActualPosition,Y_ActualVelocity,Y_ActualAcceleration,Y_SetPosition,Y_SetVelocity,Y_SetAcceleration,Y_CurrentFeedback,Y_DCBusVoltage,Y_OutputCurrent,Y_OutputVoltage,Y_OutputPower,Z_ActualPosition,Z_ActualVelocity,Z_ActualAcceleration,Z_SetPosition,Z_SetVelocity,Z_SetAcceleration,Z_CurrentFeedback,Z_DCBusVoltage,Z_OutputCurrent,Z_OutputVoltage,S_ActualPosition,S_ActualVelocity,S_ActualAcceleration,S_SetPosition,S_SetVelocity,S_SetAcceleration,S_CurrentFeedback,S_DCBusVoltage,S_OutputCurrent,S_OutputVoltage,S_OutputPower,S_SystemInertia,M_CURRENT_PROGRAM_NUMBER,M_sequence_number,M_CURRENT_FEEDRATE,Machining_Process
162,0.4,-14.8,162,0.29,-3.14,-5.07,0.108,326.0,12.1,0.000799,106.0,8.75,-2.25,106.0,8.71,-1.59,6.2,0.102,324.0,12.8,0.00105,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,594.0,57.3,-20.9,595.0,57.3,3.999999046,17.7,0.987,319,120.0,0.191,16,1,34,6,Layer 1 Down
162,-0.18,22.8,162,-0.38,-2.22,-7.97,0.101,326.0,10.1,0.000878,106.0,7.9,-52.3,106.0,8.1,-2.6,6.23,0.102,324.0,11.8,0.000855,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,599.0,57.5,69.4,600.0,57.3,4.0,15.2,0.747,319,114.0,0.141,16,1,34,6,Layer 1 Down
162,-0.97,-2.25,162,-0.95,-1.16,-5.16,0.0893,326.0,12.1,0.00094,107.0,7.67,4.0,107.0,7.4,-3.46,2.43,0.047,324.0,7.7,0.000309,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,605.0,57.2,-23.1,605.0,57.3,4.0,24.5,1.04,319,120.0,0.199,16,1,34,6,Layer 1 Down
161,-1.45,-14.8,161,-1.4,0.03,-3.78,0.0816,326.0,14.2,0.000962,107.0,6.75,-39.8,107.0,6.61,-4.15,3.3,0.0558,324.0,7.3,0.000319,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,610.0,57.3,-5.44,611.0,57.3,4.0,21.6,0.938,319,119.0,0.181,16,1,34,6,Layer 1 Down
160,-1.57,79.0,160,-1.73,1.3,-6.08,0.0912,325.0,13.8,0.0011,107.0,5.7,-33.5,107.0,5.77,-4.66,5.79,0.0673,324.0,5.42,0.000229,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,615.0,57.3,1.44,616.0,57.3,4.000000954,21.6,0.795,320,116.0,0.152,16,1,34,6,Layer 1 Down
160,-1.93,4.0,160,-1.93,2.63,-4.38,0.0955,325.0,14.8,0.00119,107.0,4.925,-33.5,107.0,4.885,-4.97,4.95,0.0652,324.0,8.81,0.000145,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,621.0,57.2,-70.5,621.0,57.3,3.999999046,23.8,1.1,319,119.0,0.21,16,1,34,6,Layer 1 Down
159,-1.85,60.3,159,2.91,941.0,-5.52,0.0935,325.0,14.6,0.00112,107.0,4.025,-27.3,107.0,4.000573,-0.1,5.25,0.0797,324.0,5.67,-1.27e-05,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,626.0,57.4,62.1,627.0,57.3,4.0,16.0,0.832,318,120.0,0.156,16,1,34,6,Layer 1 Down
159,-1.85,29.0,159,-2.0,4.0,-6.91,0.102,325.0,14.2,0.00126,107.0,3.85,-64.7,107.0,4.0,4.0,4.0,0.0621,324.0,5.32,-9.4e-06,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,631.0,57.4,13.94,632.0,57.3,4.0,21.5,0.82,319,118.0,0.157,16,1,34,6,Layer 1 Down
158,-1.95,54.0,158,-2.0,4.0,-6.67,0.102,326.0,12.3,0.00125,107.0,3.85,-71.0,107.0,4.0,4.0,4.04,0.0617,324.0,5.29,9.36e-06,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,637.0,57.3,-3.25,637.0,57.3,4.0,22.1,0.993,318,119.0,0.191,16,1,35,6,Layer 1 Down
158,-1.85,54.0,158,-2.0,4.0,-6.37,0.105,326.0,15.4,0.0013,107.0,3.85,-71.0,107.0,4.0,4.0,3.31,0.0651,325.0,6.28,-1.81e-05,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,643.0,57.4,-0.5,643.0,57.3,4.0,18.7,0.762,320,120.0,0.147,16,1,2,6,Layer 1 Down
157,-1.95,16.5,157,-2.0,4.0,-6.71,0.113,325.0,13.2,0.00149,107.0,3.85,-64.7,107.0,4.0,4.0,4.22,0.0633,324.0,4.69,-9.52e-06,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,647.0,57.3,-38.1,648.0,57.3,3.999999046,20.1,0.951,320,115.0,0.183,16,1,35,6,Layer 1 Down
156,-1.78,85.2,156,-2.0,4.0,-6.28,0.105,326.0,14.3,0.00128,107.0,3.875,-52.3,107.0,4.0,4.0,3.87,0.0603,324.0,5.13,0.0,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,653.0,57.3,5.75,653.0,57.3,4.0,19.3,0.999,318,120.0,0.192,16,1,35,6,Layer 1 Down
156,-1.95,54.0,156,-2.0,4.0,-6.08,0.1,325.0,12.9,0.00129,107.0,3.85,-71.0,107.0,4.0,4.0,4.09,0.064,324.0,4.81,0.0,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,658.0,57.3,-14.3,659.0,57.3,4.0,22.9,0.954,319,122.0,0.183,16,1,35,6,Layer 1 Down
155,-2.13,-14.8,155,-2.0,4.0,-6.84,0.109,326.0,11.5,0.00135,107.0,3.875,-52.3,107.0,4.0,4.0,3.25,0.062,325.0,5.92,0.0,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,663.0,57.4,8.88,664.0,57.3,4.0,20.4,0.82,319,116.0,0.158,16,1,35,6,Layer 1 Down
155,-2.0,66.5,155,-2.0,4.0,-7.45,0.0867,326.0,10.9,0.0011,107.0,3.875,-58.5,107.0,4.0,4.0,3.65,0.0568,324.0,5.5,-8.72e-06,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,669.0,57.3,4.562,670.0,57.3,4.0,24.1,0.922,319,117.0,0.178,16,1,35,6,Layer 1 Down
154,-1.8,29.0,154,-2.0,4.0,-6.32,0.111,326.0,14.6,0.00135,107.0,3.875,-52.3,107.0,4.0,4.0,5.34,0.0631,324.0,6.5,9.44e-06,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,674.0,57.3,-18.4,675.0,57.3,3.999999046,17.8,0.99,319,119.0,0.191,16,1,35,6,Layer 1 Down
153,-1.95,72.7,153,-2.0,4.0,-6.13,0.0925,326.0,14.2,0.00121,107.0,3.85,-64.7,107.0,4.0,4.0,4.13,0.0616,325.0,5.06,1.88e-05,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,679.0,57.5,69.4,680.0,57.3,4.0,15.1,0.749,319,114.0,0.141,16,1,35,6,Layer 1 Down
153,-2.07,16.5,153,-2.0,4.0,-4.97,0.0876,326.0,13.6,0.0011,107.0,3.875,-52.3,107.0,4.0,4.0,4.0,0.0624,324.0,4.88,9.46e-06,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,685.0,57.2,-21.3,685.0,57.3,4.0,24.3,1.04,318,120.0,0.201,16,1,35,6,Layer 1 Down
152,3.125,242.0,152,-2.0,-121.0,-13.2,0.254,326.0,14.6,0.00198,107.0,3.875,-58.5,107.0,3.9365,-5.29,3.16,0.0605,324.0,5.66,1.87e-05,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,690.0,57.3,-1.38,691.0,57.3,4.0,19.6,0.93,319,121.0,0.179,16,1,35,6,Layer 1 Down
152,-1.75,29.0,152,-1.92,5.43,-6.18,0.106,325.0,14.2,0.00131,107.0,3.175,29.0,107.0,3.033,-4.96,-6.04,0.0965,324.0,7.35,0.000185,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,695.0,57.3,1.12,696.0,57.3,4.000000954,21.2,0.796,320,116.0,0.152,16,1,2,6,Layer 1 Down
151,-1.6,97.7,151,-1.71,6.77,-4.43,0.0743,325.0,14.3,0.000887,107.0,2.33,16.5,107.0,2.15,-4.64,-6.12,0.103,324.0,9.29,0.000429,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,701.0,57.2,-70.9,701.0,57.3,3.999999046,24.3,1.1,319,119.0,0.211,16,1,37,6,Layer 1 Down
151,-1.22,41.5,151,-1.37,8.04,-5.82,0.105,326.0,14.2,0.00116,107.0,1.4,-8.5,107.0,1.31,-4.12,-7.99,0.136,324.0,11.5,0.000794,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,706.0,57.5,64.1,707.0,57.3,4.0,17.4,0.84,318,119.0,0.158,16,1,37,6,Layer 1 Down
150,-0.78,29.0,150,-0.9,9.22,-7.19,0.112,325.0,12.1,0.00117,107.0,0.7,16.5,106.0,0.54,-3.42,-8.2,0.143,324.0,13.2,0.00101,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,711.0,57.4,13.81,712.0,57.3,4.0,21.2,0.813,319,118.0,0.155,16,1,37,6,Layer 1 Down
150,-0.38,54.0,150,-0.32,10.27,-4.0,0.0945,326.0,12.7,0.000852,106.0,-0.38,4.0,106.0,-0.16,-2.55,-4.2,0.0857,324.0,10.9,0.000775,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,717.0,57.3,-3.0,717.0,57.3,4.0,21.6,1.01,318,119.0,0.195,16,1,37,6,Layer 1 Down
149,0.4,54.0,149,0.41,11.26,-3.68,0.0673,326.0,9.86,0.00051,106.0,-0.45,16.5,106.0,-0.81,-1.45,-6.18,0.102,325.0,13.3,0.000938,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,723.0,57.4,3.188,723.0,57.3,4.0,18.4,0.768,320,120.0,0.148,16,1,37,6,Layer 1 Down
149,1.1,66.5,149,1.11,11.94,-5.04,0.0773,326.0,8.2,0.000514,105.0,-1.55,-39.8,105.0,-1.26,-0.39,-4.91,0.115,324.0,14.6,0.00132,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,727.0,57.3,-31.9,728.0,57.3,3.999999046,20.2,0.945,319,114.0,0.182,16,1,37,6,Layer 1 Down
149,1.97,47.8,149,1.94,12.51,-5.92,0.0957,326.0,8.7,0.000444,105.0,-1.55,-39.8,105.0,-1.64,0.86,-8.53,0.148,324.0,15.0,0.00175,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,733.0,57.3,10.88,733.0,57.3,4.0,19.0,1.01,318,120.0,0.193,16,1,37,6,Layer 1 Down
148,2.98,104.0,148,2.81,12.89,-4.51,0.0822,326.0,7.51,0.000205,104.0,-1.55,16.5,104.0,-1.88,2.18,-7.59,0.115,324.0,14.2,0.00136,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,738.0,57.3,-15.9,739.0,57.3,4.0,23.6,0.96,318,122.0,0.185,16,1,37,6,Layer 1 Down
148,3.9,129.0,148,3.711,13.06,-5.35,0.0812,326.0,4.56,7e-05,103.5,-1.85,104.0,103.4,-1.99,3.536,-4.39,0.055,324.0,12.2,0.000615,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,743.0,57.4,13.75,744.0,57.3,4.0,20.4,0.827,319,116.0,0.159,16,1,37,6,Layer 1 Down
148,4.15,72.7,148,4.0,4.0,-4.11,0.0586,326.0,2.48,-7.5e-06,103.0,-2.07,22.8,102.9,-2.0,4.0,-6.95,0.0935,324.0,11.1,0.00124,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,749.0,57.3,10.25,749.0,57.3,4.000000954,21.4,0.964,318,120.0,0.186,16,1,2,6,Layer 1 Down
148,4.15,79.0,148,4.0,4.0,-3.8,0.0528,326.0,2.94,2.16e-05,102.4,-2.22,16.5,102.3,-2.0,4.0,-5.21,0.089,324.0,12.5,0.00108,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,754.0,57.3,-21.4,755.0,57.3,3.999999046,19.5,1.01,318,117.0,0.195,16,1,37,6,Layer 1 Down
148,4.125,66.5,148,4.0,4.0,-3.15,0.055,326.0,2.94,-5.98e-06,101.8,-2.3,-39.8,101.7,-2.0,4.0,-1.36,0.112,324.0,20.1,0.00149,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,759.0,57.5,63.9,760.0,57.3,4.0,15.2,0.756,318,115.0,0.143,16,1,37,6,Layer 1 Down
148,4.1,47.8,148,4.0,4.0,1.9,0.0578,326.0,9.32,2.14e-05,101.2,-2.13,-33.5,101.1,-2.0,4.0,-7.56,0.14,324.0,14.6,0.00183,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,765.0,57.2,-19.0,765.0,57.3,4.0,23.5,1.05,318,121.0,0.203,16,1,37,6,Layer 1 Down
148,4.125,60.3,148,4.0,4.0,-3.16,0.0493,326.0,2.59,0.0,100.6,-2.0,10.25,100.5,-2.0,4.0,-9.08,0.142,324.0,14.5,0.00183,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,770.0,57.3,0.5,771.0,57.3,4.0,20.8,0.924,318,120.0,0.179,16,1,37,6,Layer 1 Down
148,3.875,-58.5,148,4.0,4.0,-1.05,0.0379,326.0,2.29,-9.51e-06,99.9,-1.93,16.5,99.9,-2.0,4.0,-9.45,0.16,324.0,16.5,0.00207,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,776.0,57.3,-17.9,776.0,57.3,4.0,22.6,0.905,323,120.0,0.174,16,1,37,6,Layer 1 Down
148,3.95,-39.8,148,4.207,13.07,-0.752,0.0225,326.0,0.57,-4.57e-06,99.5,-2.32,-377.0,99.4,-2.0,4.286,-6.6,0.0913,324.0,15.4,0.00102,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,781.0,57.4,58.9,781.0,57.3,4.000000954,20.2,0.875,323,119.0,0.168,16,1,37,6,Layer 1 Down
148,4.8,-77.2,148,5.07,12.93,3.55,0.0672,325.0,6.25,0.000112,98.9,-1.8,72.7,98.9,-1.9,5.59,-7.23,0.111,324.0,13.2,0.00135,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,786.0,57.5,62.8,787.0,57.3,4.0,17.7,0.84,316,119.0,0.158,16,1,38,6,Layer 1 Down
149,5.75,-21.0,149,5.95,12.59,7.73,0.121,325.0,6.98,0.000536,98.3,-1.95,16.5,98.3,-1.67,6.92,-5.92,0.102,324.0,12.0,0.00117,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,791.0,57.4,20.3,792.0,57.3,4.0,20.3,0.808,318,119.0,0.155,16,1,38,6,Layer 1 Down
149,6.92,47.8,149,6.81,12.03,4.0,0.0806,326.0,9.26,0.000501,97.8,-1.43,-21.0,97.7,-1.3,8.23,-7.59,0.147,324.0,14.7,0.00169,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,797.0,57.3,-1.19,797.0,57.3,4.0,24.9,0.94,322,120.0,0.181,16,1,38,6,Layer 1 Down
149,7.55,41.5,149,7.55,11.33,6.4,0.108,325.0,10.6,0.000818,97.3,-0.95,66.5,97.2,-0.84,9.35,-2.35,0.0442,324.0,10.0,0.000381,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,802.0,57.4,23.8,803.0,57.3,4.000000954,20.1,0.868,317,121.0,0.167,16,1,2,6,Layer 1 Down
149,8.05,-27.3,150,8.24,10.44,4.33,0.0857,325.0,12.6,0.000708,96.8,-0.35,-8.5,96.8,-0.25,10.39,-8.12,0.146,324.0,12.3,0.00131,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,807.0,57.3,-32.5,808.0,57.3,3.999999046,19.8,0.936,319,115.0,0.181,16,1,38,6,Layer 1 Down
150,8.88,-21.0,150,8.87,9.32,5.39,0.0934,326.0,12.2,0.00101,96.4,0.3,-21.0,96.3,0.5,11.35,-5.38,0.111,324.0,11.1,0.000847,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,813.0,57.3,4.687,813.0,57.3,3.999999046,19.9,0.986,322,116.0,0.189,16,1,38,6,Layer 1 Down
150,9.35,-2.25,151,9.34,8.15,4.76,0.102,326.0,13.9,0.00114,96.1,1.17,35.3,96.0,1.27,12.07,-4.54,0.0819,324.0,8.9,0.000511,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,819.0,57.2,-77.2,819.0,57.3,3.999999046,22.6,0.931,320,117.0,0.178,16,1,38,6,Layer 1 Down
151,9.8,41.5,151,9.68,6.94,4.85,0.0875,326.0,12.8,0.00107,95.8,2.05,35.3,95.8,2.08,12.58,-6.73,0.0829,324.0,5.05,0.000326,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,824.0,57.2,-41.3,824.0,57.3,4.0,25.6,0.907,322,122.0,0.173,16,1,38,6,Layer 1 Down
152,9.78,35.3,152,9.91,5.61,5.74,0.108,326.0,15.1,0.0013,95.7,2.87,-14.8,95.7,2.95,12.93,-6.51,0.0874,324.0,7.96,0.000205,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,829.0,57.3,6.75,829.0,57.3,4.0,21.4,0.959,322,118.0,0.185,16,1,38,6,Layer 1 Down
152,9.78,-21.0,152,10.0,4.192,6.35,0.106,326.0,14.3,0.0013,95.6,3.85,29.0,95.6,3.891,13.07,-7.13,0.113,324.0,6.62,3.63e-05,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,835.0,57.4,8.81,835.0,57.3,4.0,17.5,0.779,319,119.0,0.15,16,1,38,6,Layer 1 Down
153,10.2,79.0,153,10.0,4.0,4.92,0.0875,326.0,12.5,0.00117,95.6,3.9,-39.8,95.6,4.0,4.0,-5.53,0.0921,324.0,5.86,0.0,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,840.0,57.2,-89.3,840.0,57.3,3.999999046,25.0,1.04,322,119.0,0.198,16,1,38,6,Layer 1 Down
153,10.07,29.0,153,10.0,4.0,5.24,0.0892,326.0,12.4,0.00115,95.6,4.075,41.5,95.6,4.0,4.0,-5.24,0.091,324.0,6.39,0.0,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,845.0,57.3,-38.9,846.0,57.3,3.999999046,22.2,1.06,318,115.0,0.204,16,1,39,6,Layer 1 Down
154,9.78,-21.0,154,10.0,4.0,6.44,0.114,326.0,14.1,0.00142,95.6,4.1,54.0,95.6,4.0,4.0,-5.58,0.0899,325.0,6.02,4.28e-05,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,851.0,57.4,19.9,851.0,57.3,4.0,14.1,0.816,319,118.0,0.155,16,1,39,6,Layer 1 Down
154,9.75,-83.5,155,10.0,4.0,5.95,0.0937,326.0,13.6,0.00109,95.6,4.1,54.0,95.6,4.0,4.0,-5.14,0.0893,324.0,6.41,2.83e-05,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,856.0,57.3,2.81,856.0,57.3,4.0,26.2,1.02,318,118.0,0.197,16,1,2,6,Layer 1 Down
155,10.03,-14.8,155,10.0,4.0,5.0,0.0881,326.0,14.1,0.00109,95.6,4.1,47.8,95.6,4.0,4.0,-5.28,0.0901,325.0,5.8,0.0,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,861.0,57.3,-10.1,862.0,57.3,4.0,23.4,0.935,318,116.0,0.181,16,1,39,6,Layer 1 Down
156,10.03,35.3,156,10.0,4.0,4.86,0.095,326.0,14.0,0.00118,95.6,3.9,-46.0,95.6,4.0,4.0,-4.1,0.0775,325.0,5.38,-2.46e-05,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,866.0,57.4,58.4,867.0,57.3,4.0,14.8,0.921,322,119.0,0.177,16,1,39,6,Layer 1 Down
156,9.88,-2.25,156,10.0,4.0,5.65,0.0942,326.0,13.7,0.0011,95.6,3.9,-39.8,95.6,4.0,4.0,-5.03,0.0897,325.0,6.31,1.42e-05,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,872.0,57.4,0.12,872.0,57.3,4.0,17.5,0.872,322,118.0,0.167,16,1,39,6,Layer 1 Down
157,10.07,10.25,157,10.0,4.0,5.03,0.0858,326.0,13.7,0.00104,95.6,3.9,-39.8,95.6,4.0,4.0,-3.5,0.0758,324.0,5.96,-2.4e-05,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,877.0,57.3,3.313,877.0,57.3,4.0,26.1,0.942,322,119.0,0.181,16,1,39,6,Layer 1 Down
157,9.95,-71.0,158,10.0,4.0,5.58,0.0766,326.0,12.8,0.000956,95.6,4.1,54.0,95.6,4.0,4.0,-5.09,0.0916,325.0,6.07,1.44e-05,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,883.0,57.4,2.19,883.0,57.3,4.0,18.3,0.776,319,120.0,0.149,16,1,39,6,Layer 1 Down
158,9.8,-58.5,158,10.0,4.0,7.29,0.0985,325.0,11.5,0.00124,95.6,4.1,54.0,95.6,4.0,4.0,-4.98,0.0897,324.0,5.88,2.88e-05,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,887.0,57.3,-28.5,888.0,57.3,3.999999046,19.5,0.94,318,115.0,0.181,16,1,39,6,Layer 1 Down
159,9.9,-21.0,159,10.0,4.0,6.41,0.111,326.0,13.2,0.00145,95.6,4.125,54.0,95.6,4.0,4.0,-4.7,0.091,324.0,7.1,2.88e-05,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,893.0,57.4,12.69,894.0,57.3,4.000000954,21.3,0.911,318,117.0,0.176,16,1,39,6,Layer 1 Down
159,10.15,35.3,159,10.0,4.0,5.05,0.0932,325.0,12.6,0.00119,95.6,4.1,47.8,95.6,4.0,4.0,-5.49,0.0896,324.0,5.1,1.43e-05,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,898.0,57.3,-16.6,899.0,57.3,4.0,22.6,0.948,318,122.0,0.182,16,1,39,6,Layer 1 Down
160,10.13,47.8,160,10.0,4.0,5.26,0.0875,326.0,12.9,0.00116,95.6,4.1,54.0,95.6,4.0,4.0,-5.39,0.0888,325.0,5.34,1.41e-05,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,904.0,57.2,-37.4,904.0,57.3,4.0,25.5,0.907,323,122.0,0.172,16,1,39,6,Layer 1 Down
160,10.2,10.25,161,10.0,4.0,4.45,0.0797,325.0,12.0,0.00103,95.6,4.1,54.0,95.6,4.0,4.0,-5.09,0.0881,324.0,6.05,2.82e-05,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,909.0,57.3,7.25,910.0,57.3,4.0,23.9,0.929,318,117.0,0.179,16,1,2,6,Layer 1 Down
161,9.93,-39.8,161,10.0,4.0,5.17,0.0912,325.0,14.4,0.00115,95.6,4.05,29.0,95.6,4.0,4.0,-4.64,0.0898,324.0,6.28,4.24e-05,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,914.0,57.3,-21.1,915.0,57.3,3.999999046,16.3,0.997,317,120.0,0.192,16,1,39,6,Layer 1 Down
162,9.8,-58.5,162,10.0,4.0,7.82,0.118,326.0,13.8,0.00148,95.6,4.1,47.8,95.6,4.0,4.0,-4.84,0.0888,325.0,6.29,2.81e-05,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,920.0,57.4,61.8,920.0,57.3,4.000000954,19.4,0.939,316,120.0,0.181,16,1,39,6,Layer 1 Down
162,10.15,35.3,162,10.0,4.0,4.67,0.0849,325.0,13.3,0.0011,95.6,3.925,-33.5,95.6,4.0,4.0,-3.41,0.0761,324.0,6.66,-2.41e-05,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,925.0,57.4,53.7,925.0,57.3,4.0,17.2,0.873,322,117.0,0.166,16,1,39,6,Layer 1 Down
163,10.1,10.25,163,10.0,4.0,4.86,0.0808,326.0,12.7,0.00104,95.6,4.1,47.8,95.6,4.0,4.0,-5.0,0.093,325.0,6.21,4.35e-05,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,931.0,57.4,24.6,931.0,57.3,4.0,13.9,0.81,318,118.0,0.153,16,1,39,6,Layer 1 Down
163,9.95,16.5,163,5.53,-918.0,5.49,0.105,326.0,13.6,0.00135,95.6,4.1,47.8,95.6,4.0,4.0,-4.94,0.0884,324.0,5.8,1.4e-05,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,936.0,57.3,2.81,936.0,57.3,4.0,24.1,1.02,317,120.0,0.198,16,1,39,6,Layer 1 Down
164,9.72,-58.5,164,9.89,1.46,5.44,0.0876,325.0,13.7,0.00103,95.6,2.95,-14.8,95.6,2.87,-9.5,-7.6,0.14,324.0,9.13,0.000314,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,941.0,57.4,54.8,941.0,57.3,4.000000954,17.7,0.897,322,122.0,0.172,16,1,39,6,Layer 1 Down
165,9.5,-21.0,165,9.46,-1.65,5.52,0.0893,326.0,11.8,0.00103,95.4,1.83,35.3,95.4,1.51,-8.5,-4.32,0.0658,325.0,7.67,0.000303,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,947.0,57.4,13.25,947.0,57.3,4.000000954,18.3,0.744,319,119.0,0.142,16,1,40,6,Layer 1 Down
165,9.0,29.0,165,8.78,-4.25,4.25,0.0852,325.0,11.9,0.00092,95.1,0.25,-27.3,95.1,0.38,-7.0,-4.6,0.0849,324.0,9.08,0.000691,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,952.0,57.3,-4.37,952.0,57.3,4.0,18.3,0.879,322,119.0,0.168,16,1,40,6,Layer 1 Down
165,8.05,16.5,166,7.83,-6.5,4.99,0.0737,326.0,9.08,0.000602,94.7,-0.47,-39.8,94.7,-0.61,-4.83,-7.56,0.131,324.0,12.8,0.00122,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,957.0,57.3,-0.94,957.0,57.3,4.0,25.2,0.948,323,120.0,0.182,16,1,40,6,Layer 1 Down
166,6.6,-27.3,166,6.64,-8.3,5.13,0.0972,326.0,10.2,0.000578,94.2,-1.4,-52.3,94.1,-1.39,-2.1,-4.78,0.102,324.0,13.6,0.00117,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,963.0,57.4,1.94,963.0,57.3,4.0,18.3,0.77,319,120.0,0.148,16,1,40,6,Layer 1 Down
166,5.4,-39.8,166,5.34,-9.4,7.59,0.107,326.0,5.92,0.000395,93.6,-1.85,60.3,93.6,-1.85,0.86,-4.95,0.0859,324.0,13.8,0.00109,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,968.0,57.3,23.1,968.0,57.3,4.0,20.0,1.0,317,120.0,0.193,16,1,2,6,Layer 1 Down
166,3.95,-89.7,166,4.00212,-4.24,5.25,0.0807,326.0,3.36,2.51e-05,93.0,-2.2,10.25,93.0,2.33,915.0,-5.88,0.108,324.0,13.7,0.0014,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,973.0,57.4,11.5,974.0,57.3,4.000000954,21.7,0.902,318,116.0,0.174,16,1,40,6,Layer 1 Down
166,3.85,-77.2,166,4.0,4.0,3.59,0.0621,326.0,4.24,9.51e-06,92.5,-1.7,16.5,92.5,-2.0,4.0,-6.23,0.111,324.0,15.1,0.00135,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,979.0,57.2,-72.6,979.0,57.3,3.999999046,21.3,0.912,319,118.0,0.175,16,1,40,6,Layer 1 Down
