X_ActualPosition,X_ActualVelocity,X_ActualAcceleration,X_SetPosition,X_SetVelocity,X_SetAcceleration,X_CurrentFeedback,X_DCBusVoltage,X_OutputCurrent,X_OutputVoltage,X_OutputPower,Y_ActualPosition,Y_ActualVelocity,Y_ActualAcceleration,Y_SetPosition,Y_SetVelocity,Y_SetAcceleration,Y_CurrentFeedback,Y_DCBusVoltage,Y_OutputCurrent,Y_OutputVoltage,Y_OutputPower,Z_ActualPosition,Z_ActualVelocity,Z_ActualAcceleration,Z_SetPosition,Z_SetVelocity,Z_SetAcceleration,Z_CurrentFeedback,Z_DCBusVoltage,Z_OutputCurrent,Z_OutputVoltage,S_ActualPosition,S_ActualVelocity,S_ActualAcceleration,S_SetPosition,S_SetVelocity,S_SetAcceleration,S_CurrentFeedback,S_DCBusVoltage,S_OutputCurrent,S_OutputVoltage,S_OutputPower,S_SystemInertia,M_CURRENT_PROGRAM_NUMBER,M_sequence_number,M_CURRENT_FEEDRATE,Machining_Process
163,2.1,66.5,163,1.86,-4.49,-4.22,0.0689,326,8.84,0.00026458519924098673,105.0,9.78,29.0,105.0,9.61,0.79,3.72,0.078,324,13.2,0.0009765415559772295,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,583.0,57.4,7.31,584.0,57.3,4.0,21.207210626185955,0.824,323.15749525616695,115.0,0.16056888045540796,16,1,34,6,Layer 1 Down
163,1.25,10.25,163,1.04,-3.91,-7.23,0.112,326,10.1,0.0006675535578747629,105.0,9.3,-64.7,105.0,9.22,-0.45,4.42,0.0718,324,12.5,0.0007836937381404175,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,589.0,57.3,12.12,589.0,57.3,4.000000954,22.117129981024668,0.945,322.16276091081596,119.0,0.18380445920303606,16,1,2,6,Layer 1 Down
162,0.4,-14.8,162,0.29,-3.14,-5.07,0.108,326,12.1,0.0008069596774193549,106.0,8.75,-2.25,106.0,8.71,-1.59,6.2,0.102,324,12.8,0.0010604601518026564,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,594.0,57.3,-20.9,595.0,57.3,3.999999046,17.87632827324478,0.987,322.1778937381404,120.0,0.19290275142314992,16,1,34,6,Layer 1 Down
162,-0.18,22.8,162,-0.38,-2.22,-7.97,0.101,326,10.1,0.000886788330170778,106.0,7.9,-52.3,106.0,8.1,-2.6,6.23,0.102,324,11.8,0.0008635581119544592,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,599.0,57.5,69.4,600.0,57.3,4.0,15.352144212523719,0.747,322.1930265654649,114.0,0.1424113377609108,16,1,34,6,Layer 1 Down
162,-0.97,-2.25,162,-0.95,-1.16,-5.16,0.0893,326,12.1,0.0009494535104364325,107.0,7.67,4.0,107.0,7.4,-3.46,2.43,0.047,324,7.7,0.00031210759013282726,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,605.0,57.2,-23.1,605.0,57.3,4.0,24.74639468690702,1.04,322.20815939278936,120.0,0.2010013282732448,16,1,34,6,Layer 1 Down
161,-1.45,-14.8,161,-1.4,0.03,-3.78,0.0816,326,14.2,0.0009717203984819734,107.0,6.75,-39.8,107.0,6.61,-4.15,3.3,0.0558,324,7.3,0.00032222329222011384,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,610.0,57.3,-5.44,611.0,57.3,4.0,21.818254269449714,0.938,322.2232922201138,119.0,0.18282888994307397,16,1,34,6,Layer 1 Down
160,-1.57,79.0,160,-1.73,1.3,-6.08,0.0912,325,13.8,0.0011111669829222013,107.0,5.7,-33.5,107.0,5.77,-4.66,5.79,0.0673,324,5.42,0.00023132476280834918,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,615.0,57.3,1.44,616.0,57.3,4.000000954,21.81927893738141,0.795,323.2485768500949,116.0,0.15354307400379508,16,1,34,6,Layer 1 Down
160,-1.93,4.0,160,-1.93,2.63,-4.38,0.0955,325,14.8,0.0012021370967741937,107.0,4.925,-33.5,107.0,4.885,-4.97,4.95,0.0652,324,8.81,0.000146478889943074,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,621.0,57.2,-70.5,621.0,57.3,3.999999046,24.04274193548387,1.1,322.2535578747628,119.0,0.21214184060721064,16,1,34,6,Layer 1 Down
159,-1.85,60.3,159,2.91,941.0,-5.52,0.0935,325,14.6,0.0011314762808349145,107.0,4.025,-27.3,107.0,4.000573,-0.1,5.25,0.0797,324,5.67,-1.2830132827324478e-05,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,626.0,57.4,62.1,627.0,57.3,4.0,16.16394686907021,0.832,321.2584440227704,120.0,0.15759848197343454,16,1,34,6,Layer 1 Down
159,-1.85,29.0,159,-2.0,4.0,-6.91,0.102,325,14.2,0.001272970588235294,107.0,3.85,-64.7,107.0,4.0,4.0,4.0,0.0621,324,5.32,-9.496764705882352e-06,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,631.0,57.4,13.94,632.0,57.3,4.0,21.721323529411762,0.82,322.28382352941173,118.0,0.15861617647058823,16,1,34,6,Layer 1 Down
158,-1.95,54.0,158,-2.0,4.0,-6.67,0.102,326,12.3,0.001262926944971537,107.0,3.85,-71.0,107.0,4.0,4.0,4.04,0.0617,324,5.29,9.456796963946868e-06,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,637.0,57.3,-3.25,637.0,57.3,4.0,22.328548387096774,0.993,321.288614800759,119.0,0.19297523719165083,16,1,35,6,Layer 1 Down
158,-1.85,54.0,158,-2.0,4.0,-6.37,0.105,326,15.4,0.0013135056925996206,107.0,3.85,-71.0,107.0,4.0,4.0,3.31,0.0651,325,6.28,-1.8288040796963947e-05,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,643.0,57.4,-0.5,643.0,57.3,4.0,18.894274193548387,0.762,323.32447817836817,120.0,0.14852718216318786,16,1,2,6,Layer 1 Down
157,-1.95,16.5,157,-2.0,4.0,-6.71,0.113,325,13.2,0.001505550284629981,107.0,3.85,-64.7,107.0,4.0,4.0,4.22,0.0633,324,4.69,-9.619354838709679e-06,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,647.0,57.3,-38.1,648.0,57.3,3.999999046,20.309772296015183,0.951,323.3396584440228,115.0,0.18490986717267552,16,1,35,6,Layer 1 Down
156,-1.78,85.2,156,-2.0,4.0,-6.28,0.105,326,14.3,0.0012934193548387097,107.0,3.875,-52.3,107.0,4.0,4.0,3.87,0.0603,324,5.13,0.0,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,653.0,57.3,5.75,653.0,57.3,4.0,19.50233870967742,0.999,321.3338709677419,120.0,0.19401290322580647,16,1,35,6,Layer 1 Down
156,-1.95,54.0,156,-2.0,4.0,-6.08,0.1,325,12.9,0.0013035853889943074,107.0,3.85,-71.0,107.0,4.0,4.0,4.09,0.064,324,4.81,0.0,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,658.0,57.3,-14.3,659.0,57.3,4.0,23.1411669829222,0.954,322.35948766603417,122.0,0.18492722960151803,16,1,35,6,Layer 1 Down
155,-2.13,-14.8,155,-2.0,4.0,-6.84,0.109,326,11.5,0.0013642813092979128,107.0,3.875,-52.3,107.0,4.0,4.0,3.25,0.062,325,5.92,0.0,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,663.0,57.4,8.88,664.0,57.3,4.0,20.6158064516129,0.82,322.37462049335863,116.0,0.15967144212523718,16,1,35,6,Layer 1 Down
155,-2.0,66.5,155,-2.0,4.0,-7.45,0.0867,326,10.9,0.0011116888045540798,107.0,3.875,-58.5,107.0,4.0,4.0,3.65,0.0568,324,5.5,-8.812660341555978e-06,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,669.0,57.3,4.562,670.0,57.3,4.0,24.35609108159393,0.922,322.38975332068316,117.0,0.17989146110056928,16,1,35,6,Layer 1 Down
154,-1.8,29.0,154,-2.0,4.0,-6.32,0.111,326,14.6,0.001364409392789374,107.0,3.875,-52.3,107.0,4.0,4.0,5.34,0.0631,324,6.5,9.540759013282732e-06,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,674.0,57.3,-18.4,675.0,57.3,3.999999046,17.989990512333968,0.99,322.4048861480076,119.0,0.1930386622390892,16,1,35,6,Layer 1 Down
153,-1.95,72.7,153,-2.0,4.0,-6.13,0.0925,326,14.2,0.0012229724857685008,107.0,3.85,-64.7,107.0,4.0,4.0,4.13,0.0616,325,5.06,1.90015559772296e-05,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,679.0,57.5,69.4,680.0,57.3,4.0,15.261888045540797,0.749,322.4200189753321,114.0,0.142511669829222,16,1,35,6,Layer 1 Down
153,-2.07,16.5,153,-2.0,4.0,-4.97,0.0876,326,13.6,0.0011118453510436434,107.0,3.875,-52.3,107.0,4.0,4.0,4.0,0.0624,324,4.88,9.56187001897533e-06,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,685.0,57.2,-21.3,685.0,57.3,4.0,24.56167457305503,1.04,321.4243833017078,120.0,0.2031644686907021,16,1,35,6,Layer 1 Down
152,3.125,242.0,152,-2.0,-121.0,-13.2,0.254,326,14.6,0.0020014155597722957,107.0,3.875,-58.5,107.0,3.9365,-5.29,3.16,0.0605,324,5.66,1.890225806451613e-05,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,690.0,57.3,-1.38,691.0,57.3,4.0,19.811992409867173,0.93,322.450284629981,121.0,0.18093605313092978,16,1,35,6,Layer 1 Down
152,-1.75,29.0,152,-1.92,5.43,-6.18,0.106,325,14.2,0.0013242310246679315,107.0,3.175,29.0,107.0,3.033,-4.96,-6.04,0.0965,324,7.35,0.000187009724857685,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,695.0,57.3,1.12,696.0,57.3,4.000000954,21.43030360531309,0.796,323.4762808349146,116.0,0.15365123339658443,16,1,2,6,Layer 1 Down
151,-1.6,97.7,151,-1.71,6.77,-4.43,0.0743,325,14.3,0.0008966778937381405,107.0,2.33,16.5,107.0,2.15,-4.64,-6.12,0.103,324,9.29,0.0004336807400379507,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,701.0,57.2,-70.9,701.0,57.3,3.999999046,24.56513282732448,1.1,322.48055028463,119.0,0.21330218216318786,16,1,37,6,Layer 1 Down
151,-1.22,41.5,151,-1.37,8.04,-5.82,0.105,326,14.2,0.0011727115749525618,107.0,1.4,-8.5,107.0,1.31,-4.12,-7.99,0.136,324,11.5,0.0008027008538899431,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,706.0,57.5,64.1,707.0,57.3,4.0,17.590673624288424,0.84,321.484724857685,119.0,0.15973140417457307,16,1,37,6,Layer 1 Down
150,-0.78,29.0,150,-0.9,9.22,-7.19,0.112,325,12.1,0.001182876660341556,107.0,0.7,16.5,106.0,0.54,-3.42,-8.2,0.143,324,13.2,0.0010211157495256167,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,711.0,57.4,13.81,712.0,57.3,4.0,21.433320683111955,0.813,322.5108159392789,118.0,0.15670588235294117,16,1,37,6,Layer 1 Down
150,-0.38,54.0,150,-0.32,10.27,-4.0,0.0945,326,12.7,0.0008614172675521821,106.0,-0.38,4.0,106.0,-0.16,-2.55,-4.2,0.0857,324,10.9,0.0007835661764705881,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,717.0,57.3,-3.0,717.0,57.3,4.0,21.838747628083492,1.01,321.5148956356736,119.0,0.1971553605313093,16,1,37,6,Layer 1 Down
149,0.4,54.0,149,0.41,11.26,-3.68,0.0673,326,9.86,0.0005156612903225806,106.0,-0.45,16.5,106.0,-0.81,-1.45,-6.18,0.102,325,13.3,0.0009484123339658444,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,723.0,57.4,3.188,723.0,57.3,4.0,18.6042504743833,0.768,323.5521821631878,120.0,0.14964288425047437,16,1,37,6,Layer 1 Down
149,1.1,66.5,149,1.11,11.94,-5.04,0.0773,326,8.2,0.0005197300759013283,105.0,-1.55,-39.8,105.0,-1.26,-0.39,-4.91,0.115,324,14.6,0.0013347153700189755,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,727.0,57.3,-31.9,728.0,57.3,3.999999046,20.425189753320684,0.945,322.5562144212524,114.0,0.1840289373814042,16,1,37,6,Layer 1 Down
149,1.97,47.8,149,1.94,12.51,-5.92,0.0957,326,8.7,0.0004489707779886148,105.0,-1.55,-39.8,105.0,-1.64,0.86,-8.53,0.148,324,15.0,0.0017695920303605313,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,733.0,57.3,10.88,733.0,57.3,4.0,19.21271347248577,1.01,321.56015180265655,120.0,0.19516072106261861,16,1,37,6,Layer 1 Down
148,2.98,104.0,148,2.81,12.89,-4.51,0.0822,326,7.51,0.00020730479127134725,104.0,-1.55,16.5,104.0,-1.88,2.18,-7.59,0.115,324,14.2,0.0013752903225806453,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,738.0,57.3,-15.9,739.0,57.3,4.0,23.865332068311197,0.96,321.57523719165084,122.0,0.18707993358633776,16,1,37,6,Layer 1 Down
148,3.9,129.0,148,3.711,13.06,-5.35,0.0812,326,4.56,7.079032258064516e-05,103.5,-1.85,104.0,103.4,-1.99,3.536,-4.39,0.055,324,12.2,0.0006219435483870967,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,743.0,57.4,13.75,744.0,57.3,4.0,20.63032258064516,0.827,322.60161290322577,116.0,0.16079516129032256,16,1,37,6,Layer 1 Down
148,4.15,72.7,148,4.0,4.0,-4.11,0.0586,326,2.48,-7.585033206831119e-06,103.0,-2.07,22.8,102.9,-2.0,4.0,-6.95,0.0935,324,11.1,0.0012540588235294117,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,749.0,57.3,10.25,749.0,57.3,4.000000954,21.64262808349146,0.964,321.60540796963943,120.0,0.18810882352941175,16,1,2,6,Layer 1 Down
148,4.15,79.0,148,4.0,4.0,-3.8,0.0528,326,2.94,2.1845920303605314e-05,102.4,-2.22,16.5,102.3,-2.0,4.0,-5.21,0.089,324,12.5,0.0010922960151802657,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,754.0,57.3,-21.4,755.0,57.3,3.999999046,19.72201138519924,1.01,321.6204933586338,117.0,0.19722011385199242,16,1,37,6,Layer 1 Down
148,4.125,66.5,148,4.0,4.0,-3.15,0.055,326,2.94,-6.048367172675523e-06,101.8,-2.3,-39.8,101.7,-2.0,4.0,-1.36,0.112,324,20.1,0.0015070346299810248,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,759.0,57.5,63.9,760.0,57.3,4.0,15.373776091081593,0.756,321.6355787476281,115.0,0.1446348671726755,16,1,37,6,Layer 1 Down
148,4.1,47.8,148,4.0,4.0,1.9,0.0578,326,9.32,2.1645673624288423e-05,101.2,-2.13,-33.5,101.1,-2.0,4.0,-7.56,0.14,324,14.6,0.0018510085388994308,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,765.0,57.2,-19.0,765.0,57.3,4.0,23.769781783681214,1.05,321.65066413662237,121.0,0.20533045540796965,16,1,37,6,Layer 1 Down
148,4.125,60.3,148,4.0,4.0,-3.16,0.0493,326,2.59,0.0,100.6,-2.0,10.25,100.5,-2.0,4.0,-9.08,0.142,324,14.5,0.0018510953510436432,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,770.0,57.3,0.5,771.0,57.3,4.0,21.03977229601518,0.924,321.66574952561666,120.0,0.1810634250474383,16,1,37,6,Layer 1 Down
148,3.875,-58.5,148,4.0,4.0,-1.05,0.0379,326,2.29,-9.620077798861479e-06,99.9,-1.93,16.5,99.9,-2.0,4.0,-9.45,0.16,324,16.5,0.002093960151802656,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,776.0,57.3,-17.9,776.0,57.3,4.0,22.861593927893736,0.905,326.7387096774193,120.0,0.17601404174573052,16,1,37,6,Layer 1 Down
148,3.95,-39.8,148,4.207,13.07,-0.752,0.0225,326,0.57,-4.623114326375712e-06,99.5,-2.32,-377.0,99.4,-2.0,4.286,-6.6,0.0913,324,15.4,0.0010318548387096777,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,781.0,57.4,58.9,781.0,57.3,4.000000954,20.434772296015183,0.875,326.75403225806457,119.0,0.16995256166982925,16,1,37,6,Layer 1 Down
148,4.8,-77.2,148,5.07,12.93,3.55,0.0672,325,6.25,0.00011330702087286528,98.9,-1.8,72.7,98.9,-1.9,5.59,-7.23,0.111,324,13.2,0.0013657542694497154,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,786.0,57.5,62.8,787.0,57.3,4.0,17.9065559772296,0.84,319.6876660341556,119.0,0.1598438330170778,16,1,38,6,Layer 1 Down
149,5.75,-21.0,149,5.95,12.59,7.73,0.121,325,6.98,0.0005422804554079697,98.3,-1.95,16.5,98.3,-1.67,6.92,-5.92,0.102,324,12.0,0.0011837092030360533,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,791.0,57.4,20.3,792.0,57.3,4.0,20.5378605313093,0.808,321.72609108159395,119.0,0.15681617647058824,16,1,38,6,Layer 1 Down
149,6.92,47.8,149,6.81,12.03,4.0,0.0806,326,9.26,0.0005068941176470588,97.8,-1.43,-21.0,97.7,-1.3,8.23,-7.59,0.147,324,14.7,0.0017098823529411765,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,797.0,57.3,-1.19,797.0,57.3,4.0,25.192941176470587,0.94,325.7882352941176,120.0,0.18312941176470587,16,1,38,6,Layer 1 Down
149,7.55,41.5,149,7.55,11.33,6.4,0.108,325,10.6,0.0008276623339658444,97.3,-0.95,66.5,97.2,-0.84,9.35,-2.35,0.0442,324,10.0,0.0003855004269449715,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,802.0,57.4,23.8,803.0,57.3,4.000000954,20.337424098671725,0.868,320.74444971536997,121.0,0.16897262808349145,16,1,2,6,Layer 1 Down
149,8.05,-27.3,150,8.24,10.44,4.33,0.0857,325,12.6,0.0007163965844402278,96.8,-0.35,-8.5,96.8,-0.25,10.39,-8.12,0.146,324,12.3,0.00132553605313093,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,807.0,57.3,-32.5,808.0,57.3,3.999999046,20.034819734345355,0.936,322.78320683111957,115.0,0.18314658444022772,16,1,38,6,Layer 1 Down
150,8.88,-21.0,150,8.87,9.32,5.39,0.0934,326,12.2,0.001022026091081594,96.4,0.3,-21.0,96.3,0.5,11.35,-5.38,0.111,324,11.1,0.0008570852466793169,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,813.0,57.3,4.687,813.0,57.3,3.999999046,20.13694971537002,0.986,325.83406072106266,116.0,0.19125042694497155,16,1,38,6,Layer 1 Down
150,9.35,-2.25,151,9.34,8.15,4.76,0.102,326,13.9,0.001153628083491461,96.1,1.17,35.3,96.0,1.27,12.07,-4.54,0.0819,324,8.9,0.0005171087286527514,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,819.0,57.2,-77.2,819.0,57.3,3.999999046,22.870170777988616,0.931,323.8254269449715,117.0,0.18012789373814042,16,1,38,6,Layer 1 Down
151,9.8,41.5,151,9.68,6.94,4.85,0.0875,326,12.8,0.0010828420303605312,95.8,2.05,35.3,95.8,2.08,12.58,-6.73,0.0829,324,5.05,0.0003299126185958254,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,824.0,57.2,-41.3,824.0,57.3,4.0,25.907248576850094,0.907,325.8646110056926,122.0,0.17507632827324476,16,1,38,6,Layer 1 Down
152,9.78,35.3,152,9.91,5.61,5.74,0.108,326,15.1,0.0013156641366223907,95.7,2.87,-14.8,95.7,2.95,12.93,-6.51,0.0874,324,7.96,0.00020747011385199239,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,829.0,57.3,6.75,829.0,57.3,4.0,21.65785578747628,0.959,325.8798861480076,118.0,0.18722912713472484,16,1,38,6,Layer 1 Down
152,9.78,-21.0,152,10.0,4.192,6.35,0.106,326,14.3,0.001315725806451613,95.6,3.85,29.0,95.6,3.891,13.07,-7.13,0.113,324,6.62,3.673911290322581e-05,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,835.0,57.4,8.81,835.0,57.3,4.0,17.7116935483871,0.779,322.85887096774195,119.0,0.15181451612903227,16,1,38,6,Layer 1 Down
153,10.2,79.0,153,10.0,4.0,4.92,0.0875,326,12.5,0.0011842087286527516,95.6,3.9,-39.8,95.6,4.0,4.0,-5.53,0.0921,324,5.86,0.0,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,840.0,57.2,-89.3,840.0,57.3,3.999999046,25.30360531309298,1.04,325.9104364326376,119.0,0.20040455407969643,16,1,38,6,Layer 1 Down
153,10.07,29.0,153,10.0,4.0,5.24,0.0892,326,12.4,0.0011640203984819735,95.6,4.075,41.5,95.6,4.0,4.0,-5.24,0.091,324,6.39,0.0,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,845.0,57.3,-38.9,846.0,57.3,3.999999046,22.470654648956355,1.06,321.876944971537,115.0,0.20648709677419355,16,1,39,6,Layer 1 Down
154,9.78,-21.0,154,10.0,4.0,6.44,0.114,326,14.1,0.0014373795066413661,95.6,4.1,54.0,95.6,4.0,4.0,-5.58,0.0899,325,6.02,4.3323833017077794e-05,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,851.0,57.4,19.9,851.0,57.3,4.0,14.272571157495255,0.816,322.90426944971534,118.0,0.15689705882352942,16,1,39,6,Layer 1 Down
154,9.75,-83.5,155,10.0,4.0,5.95,0.0937,326,13.6,0.0011033923149905123,95.6,4.1,54.0,95.6,4.0,4.0,-5.14,0.0893,324,6.41,2.864770872865275e-05,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,856.0,57.3,2.81,856.0,57.3,4.0,26.521907020872863,1.02,321.9071157495256,118.0,0.1994204459203036,16,1,2,6,Layer 1 Down
155,10.03,-14.8,155,10.0,4.0,5.0,0.0881,326,14.1,0.0011034440227703987,95.6,4.1,47.8,95.6,4.0,4.0,-5.28,0.0901,325,5.8,0.0,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,861.0,57.3,-10.1,862.0,57.3,4.0,23.688614800759016,0.935,321.92220113851994,116.0,0.18323244781783682,16,1,39,6,Layer 1 Down
156,10.03,35.3,156,10.0,4.0,4.86,0.095,326,14.0,0.0011946100569259963,95.6,3.9,-46.0,95.6,4.0,4.0,-4.1,0.0775,325,5.38,-2.49045825426945e-05,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,866.0,57.4,58.4,867.0,57.3,4.0,14.983244781783682,0.921,325.98681214421254,119.0,0.17919150853889942,16,1,39,6,Layer 1 Down
156,9.88,-2.25,156,10.0,4.0,5.65,0.0942,326,13.7,0.0011136717267552184,95.6,3.9,-39.8,95.6,4.0,4.0,-5.03,0.0897,325,6.31,1.4376489563567363e-05,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,872.0,57.4,0.12,872.0,57.3,4.0,17.717504743833018,0.872,326.0020872865275,118.0,0.16907561669829224,16,1,39,6,Layer 1 Down
157,10.07,10.25,157,10.0,4.0,5.03,0.0858,326,13.7,0.001052975332068311,95.6,3.9,-39.8,95.6,4.0,4.0,-3.5,0.0758,324,5.96,-2.429943074003795e-05,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,877.0,57.3,3.313,877.0,57.3,4.0,26.42563092979127,0.942,326.0173624288425,119.0,0.18325820683111954,16,1,39,6,Layer 1 Down
157,9.95,-71.0,158,10.0,4.0,5.58,0.0766,326,12.8,0.0009679726755218216,95.6,4.1,54.0,95.6,4.0,4.0,-5.09,0.0916,325,6.07,1.4580341555977228e-05,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,883.0,57.4,2.19,883.0,57.3,4.0,18.52918406072106,0.776,322.99506641366224,120.0,0.1508660341555977,16,1,39,6,Layer 1 Down
158,9.8,-58.5,158,10.0,4.0,7.29,0.0985,325,11.5,0.0012555882352941175,95.6,4.1,54.0,95.6,4.0,4.0,-4.98,0.0897,324,5.88,2.9162049335863373e-05,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,887.0,57.3,-28.5,888.0,57.3,3.999999046,19.745137571157493,0.94,321.9976280834914,115.0,0.18327537950664133,16,1,39,6,Layer 1 Down
159,9.9,-21.0,159,10.0,4.0,6.41,0.111,326,13.2,0.0014682969639468692,95.6,4.125,54.0,95.6,4.0,4.0,-4.7,0.091,324,7.1,2.9163415559772298e-05,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,893.0,57.4,12.69,894.0,57.3,4.000000954,21.568776091081595,0.911,322.0127134724858,117.0,0.17822087286527513,16,1,39,6,Layer 1 Down
159,10.15,35.3,159,10.0,4.0,5.05,0.0932,325,12.6,0.0012050725806451615,95.6,4.1,47.8,95.6,4.0,4.0,-5.49,0.0896,324,5.1,1.4481124288425049e-05,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,898.0,57.3,-16.6,899.0,57.3,4.0,22.88625237191651,0.948,322.0277988614801,122.0,0.1843052182163188,16,1,39,6,Layer 1 Down
160,10.13,47.8,160,10.0,4.0,5.26,0.0875,326,12.9,0.0011747476280834915,95.6,4.1,54.0,95.6,4.0,4.0,-5.39,0.0888,325,5.34,1.4279259962049335e-05,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,904.0,57.2,-37.4,904.0,57.3,4.0,25.824193548387097,0.907,327.10645161290324,122.0,0.17418671726755217,16,1,39,6,Layer 1 Down
160,10.2,10.25,161,10.0,4.0,4.45,0.0797,325,12.0,0.0010431437381404176,95.6,4.1,54.0,95.6,4.0,4.0,-5.09,0.0881,324,6.05,2.8559857685009486e-05,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,909.0,57.3,7.25,910.0,57.3,4.0,24.204985768500947,0.929,322.0579696394687,117.0,0.1812842030360531,16,1,2,6,Layer 1 Down
161,9.93,-39.8,161,10.0,4.0,5.17,0.0912,325,14.4,0.0011647296015180263,95.6,4.05,29.0,95.6,4.0,4.0,-4.64,0.0898,324,6.28,4.294307400379506e-05,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,914.0,57.3,-21.1,915.0,57.3,3.999999046,16.508776091081593,0.997,321.06024667931683,120.0,0.1944592030360531,16,1,39,6,Layer 1 Down
162,9.8,-58.5,162,10.0,4.0,7.82,0.118,326,13.8,0.0014990265654648957,95.6,4.1,47.8,95.6,4.0,4.0,-4.84,0.0888,325,6.29,2.8461247628083492e-05,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,920.0,57.4,61.8,920.0,57.3,4.000000954,19.649402277039847,0.939,320.06242884250474,120.0,0.18332689753320683,16,1,39,6,Layer 1 Down
162,10.15,35.3,162,10.0,4.0,4.67,0.0849,325,13.3,0.0011141935483870969,95.6,3.925,-33.5,95.6,4.0,4.0,-3.41,0.0761,324,6.66,-2.4410967741935485e-05,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,925.0,57.4,53.7,925.0,57.3,4.0,17.421935483870968,0.873,326.15483870967745,117.0,0.168141935483871,16,1,39,6,Layer 1 Down
163,10.1,10.25,163,10.0,4.0,4.86,0.0808,326,12.7,0.0010534686907020872,95.6,4.1,47.8,95.6,4.0,4.0,-5.0,0.093,325,6.21,4.4063353889943074e-05,33.5,4.0,4.0,33.5,4.0,4.0,0,0,0,0,931.0,57.4,24.6,931.0,57.3,4.0,14.080014231499051,0.81,322.1183111954459,118.0,0.15498145161290322,16,1,39,6,Layer 1 Down
